fdc_id,data_type,description,food_category_id,publication_date
328048,market_acquisition,"Cheddar cheese, sliced, storebrand, KROGER SHARP CHEDDAR ALL NATURAL (MI1) - NFY120D2Q",1,01/04/2019
328049,market_acquisition,"Cheddar cheese, sliced, storebrand, KROGER SHARP CHEDDAR ALL NATURAL (MI1) - NFY120D2S",1,01/04/2019
328050,market_acquisition,"Cheddar cheese, sliced, storebrand, KROGER MILD CHEDDAR ALL NATURAL (IN1) - NFY120D14",1,01/04/2019
328051,market_acquisition,"Cheddar cheese, sliced, storebrand, KROGER SHARP CHEDDAR ALL NATURAL (MI1) - NFY120D2P",1,01/04/2019
328052,market_acquisition,"Cheddar cheese, sliced, storebrand, KROGER SHARP CHEDDAR ALL NATURAL (MI1) - NFY120D2R",1,01/04/2019
328053,market_acquisition,"Cheddar cheese, sliced, storebrand, KROGER MILD CHEDDAR ALL NATURAL (IN1) - NFY120D13",1,01/04/2019
328054,sub_sample_food,"Minerals, Cheddar cheese, sliced, storebrand, KROGER (IN,MI) - NFY120DD8",1,01/04/2019
328055,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, storebrand, KROGER (IN,MI) - NFY120DD9",1,01/04/2019
328056,sub_sample_food,"Proximates, Cheddar cheese, sliced, storebrand, KROGER (IN,MI) - NFY120DDA",1,01/04/2019
328057,sample_food,"Cheddar cheese, sliced, store brand, CRYSTAL FARMS & SHULLSBURG WISCONSIN (MO,NY) - CY120IF",1,01/04/2019
328058,market_acquisition,"Cheddar cheese, sliced, store brand, CRYSTAL FARMS WISCONSIN SHARP  (NY) - NFY120D31",1,01/04/2019
328059,market_acquisition,"Cheddar cheese, sliced, store brand, CRYSTAL FARMS WISCONSIN SHARP  (NY) - NFY120D33",1,01/04/2019
328060,market_acquisition,"Cheddar cheese, sliced, store brand, SHULLSBURG WISCONSIN CHEESE SHARP  (MO1) - NFY120D5A",1,01/04/2019
328061,market_acquisition,"Cheddar cheese, sliced, store brand, CRYSTAL FARMS WISCONSIN SHARP  (NY) - NFY120D34",1,01/04/2019
328062,market_acquisition,"Cheddar cheese, sliced, store brand, CRYSTAL FARMS WISCONSIN SHARP  (NY) - NFY120D32",1,01/04/2019
328063,market_acquisition,"Cheddar cheese, sliced, store brand, SHULLSBURG WISCONSIN CHEESE SHARP  (MO1) - NFY120D59",1,01/04/2019
328064,market_acquisition,"Cheddar cheese, sliced, store brand, SHULLSBURG WISCONSIN CHEESE SHARP  (MO1) - NFY120D5C",1,01/04/2019
328065,market_acquisition,"Cheddar cheese, sliced, store brand, SHULLSBURG WISCONSIN CHEESE SHARP  (MO1) - NFY120D5B",1,01/04/2019
328066,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, CRYSTAL FARMS & SHULLSBURG WISCONSIN (MO,NY) - NFY120DE1",1,01/04/2019
328067,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, CRYSTAL FARMS & SHULLSBURG WISCONSIN (MO,NY) - NFY120DE2",1,01/04/2019
328068,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, CRYSTAL FARMS & SHULLSBURG WISCONSIN (MO,NY) - NFY120DE3",1,01/04/2019
328069,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, CRYSTAL FARMS & SHULLSBURG WISCONSIN (MO,NY) - NFY120DE4",1,01/04/2019
328070,sample_food,"Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - CY120IA",1,01/04/2019
328071,market_acquisition,"Cheddar cheese, sliced, SARGENTO NATURAL SHARP CHEDDAR DELI STYLE (CA1) - NFY120D3F",1,01/04/2019
328072,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (AL1) - NFY120D4K",1,01/04/2019
328073,market_acquisition,"Cheddar cheese, sliced, SARGENTO NATURAL SHARP CHEDDAR DELI STYLE (CA1) - NFY120D3D",1,01/04/2019
328074,market_acquisition,"Cheddar cheese, sliced, SARGENTO NATURAL SHARP CHEDDAR DELI STYLE (CA1) - NFY120D3G",1,01/04/2019
328075,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (AL1) - NFY120D4I",1,01/04/2019
328076,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (AL1) - NFY120D4H",1,01/04/2019
328077,market_acquisition,"Cheddar cheese, sliced, SARGENTO NATURAL SHARP CHEDDAR DELI STYLE (CA1) - NFY120D3E",1,01/04/2019
328078,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (AL1) - NFY120D4J",1,01/04/2019
328079,sub_sample_food,"Retinol, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DBV",1,01/04/2019
328080,sub_sample_food,"Tocopherols, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DBW",1,01/04/2019
328081,sub_sample_food,"Cholesterol, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DBX",1,01/04/2019
328082,sub_sample_food,"Folate, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DBY",1,01/04/2019
328083,sub_sample_food,"Minerals, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DBZ",1,01/04/2019
328084,sub_sample_food,"Niacin, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC0",1,01/04/2019
328085,sub_sample_food,"Riboflavin, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC1",1,01/04/2019
328086,sub_sample_food,"Selenium, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC2",1,01/04/2019
328087,sub_sample_food,"Sugars, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC3",1,01/04/2019
328088,sub_sample_food,"Thiamin, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC4",1,01/04/2019
328089,sub_sample_food,"Vitamin B6, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC5",1,01/04/2019
328090,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC6",1,01/04/2019
328091,sub_sample_food,"Pantothenic Acid, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC7",1,01/04/2019
328092,sub_sample_food,"Proximates, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC8",1,01/04/2019
328093,sub_sample_food,"Vitamin B12, Cheddar cheese, sliced, SARGENTO SHARP  (AL,CA1) - NFY120DC9",1,01/04/2019
328094,sample_food,"Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - CY120IC",1,01/04/2019
328095,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (CT1) - NFY120D4M",1,01/04/2019
328096,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (MI1) - NFY120D5H",1,01/04/2019
328097,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (MI1) - NFY120D5J",1,01/04/2019
328098,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (CT1) - NFY120D4L",1,01/04/2019
328099,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (MI1) - NFY120D5I",1,01/04/2019
328100,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (CT1) - NFY120D4N",1,01/04/2019
328101,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (CT1) - NFY120D4O",1,01/04/2019
328102,market_acquisition,"Cheddar cheese, sliced, SARGENTO SHARP  (MI1) - NFY120D5K",1,01/04/2019
328103,sub_sample_food,"Tocopherols, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCQ",1,01/04/2019
328104,sub_sample_food,"Cholesterol, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCR",1,01/04/2019
328105,sub_sample_food,"Minerals, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCS",1,01/04/2019
328106,sub_sample_food,"Niacin, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCT",1,01/04/2019
328107,sub_sample_food,"Riboflavin, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCU",1,01/04/2019
328108,sub_sample_food,"Selenium, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCV",1,01/04/2019
328109,sub_sample_food,"Thiamin, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCW",1,01/04/2019
328110,sub_sample_food,"Vitamin B6, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCX",1,01/04/2019
328111,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCY",1,01/04/2019
328112,sub_sample_food,"Proximates, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DCZ",1,01/04/2019
328113,sub_sample_food,"Vitamin B12, Cheddar cheese, sliced, SARGENTO SHARP  (CT,MI) - NFY120DD0",1,01/04/2019
328114,sample_food,"Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - CY120IH",1,01/04/2019
328115,market_acquisition,"Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120D0L",1,01/04/2019
328116,market_acquisition,"Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120D0M",1,01/04/2019
328117,market_acquisition,"Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120D0O",1,01/04/2019
328118,market_acquisition,"Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120D0N",1,01/04/2019
328119,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120DET",1,01/04/2019
328120,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120DEU",1,01/04/2019
328121,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120DEV",1,01/04/2019
328122,sample_food,"Cheddar cheese, sliced, store brand, HYVEE CRACKER CUTS & PUBLIX (FL,MO) - CY120IJ",1,01/04/2019
328123,market_acquisition,"Cheddar cheese, sliced, store brand, PUBLIX SHARP CHEDDAR CHEESE (FL) - NFY120D10",1,01/04/2019
328124,market_acquisition,"Cheddar cheese, sliced, store brand, HYVEE CRACKER CUTS SHARP CHEDDAR NATURAL CHEESE (MO1) - NFY120D36",1,01/04/2019
328125,market_acquisition,"Cheddar cheese, sliced, store brand, PUBLIX SHARP CHEDDAR CHEESE (FL) - NFY120D0Z",1,01/04/2019
328126,market_acquisition,"Cheddar cheese, sliced, store brand, HYVEE CRACKER CUTS SHARP CHEDDAR NATURAL CHEESE (MO1) - NFY120D35",1,01/04/2019
328127,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, HYVEE CRACKER CUTS & PUBLIX (FL,MO) - NFY120DFH",1,01/04/2019
328128,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, HYVEE CRACKER CUTS & PUBLIX (FL,MO) - NFY120DFI",1,01/04/2019
328129,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, HYVEE CRACKER CUTS & PUBLIX (FL,MO) - NFY120DFJ",1,01/04/2019
328130,sample_food,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - CY120IE",1,01/04/2019
328131,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO1) - NFY120D0P",1,01/04/2019
328132,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO1) - NFY120D0Q",1,01/04/2019
328133,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO1) - NFY120D0R",1,01/04/2019
328134,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CA1) - NFY120D0V",1,01/04/2019
328135,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CA1) - NFY120D0U",1,01/04/2019
328136,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CA1) - NFY120D0T",1,01/04/2019
328137,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO1) - NFY120D0S",1,01/04/2019
328138,market_acquisition,"Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CA1) - NFY120D0W",1,01/04/2019
328139,sub_sample_food,"Tocopherols, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDF",1,01/04/2019
328140,sub_sample_food,"Cholesterol, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDG",1,01/04/2019
328141,sub_sample_food,"Folate, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDH",1,01/04/2019
328142,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDI",1,01/04/2019
328143,sub_sample_food,"Niacin, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDJ",1,01/04/2019
328144,sub_sample_food,"Riboflavin, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDK",1,01/04/2019
328145,sub_sample_food,"Selenium, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDL",1,01/04/2019
328146,sub_sample_food,"Thiamin, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDM",1,01/04/2019
328147,sub_sample_food,"Vitamin B6, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDN",1,01/04/2019
328148,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDO",1,01/04/2019
328149,sub_sample_food,"Pantothenic Acid, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDP",1,01/04/2019
328150,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDQ",1,01/04/2019
328151,sub_sample_food,"Vitamin B12, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDR",1,01/04/2019
328152,sub_sample_food,"Vitamin K, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDS",1,01/04/2019
328153,sample_food,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - CY120IG",1,01/04/2019
328154,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL1) - NFY120D0K",1,01/04/2019
328155,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SHARP CHEDDAR (OK1) - NFY120D55",1,01/04/2019
328156,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL1) - NFY120D0H",1,01/04/2019
328157,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SHARP CHEDDAR (OK1) - NFY120D56",1,01/04/2019
328158,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL1) - NFY120D0I",1,01/04/2019
328159,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SHARP CHEDDAR (OK1) - NFY120D57",1,01/04/2019
328160,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SHARP CHEDDAR (OK1) - NFY120D58",1,01/04/2019
328161,market_acquisition,"Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL1) - NFY120D0J",1,01/04/2019
328162,sub_sample_food,"Retinol, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DE8",1,01/04/2019
328163,sub_sample_food,"Tocopherols, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DE9",1,01/04/2019
328164,sub_sample_food,"Cholesterol, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEA",1,01/04/2019
328165,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEB",1,01/04/2019
328166,sub_sample_food,"Niacin, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEC",1,01/04/2019
328167,sub_sample_food,"Riboflavin, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DED",1,01/04/2019
328168,sub_sample_food,"Thiamin, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEG",1,01/04/2019
328169,sub_sample_food,"Vitamin B6, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEH",1,01/04/2019
328170,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEI",1,01/04/2019
328171,sub_sample_food,"Pantothenic Acid, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEJ",1,01/04/2019
328172,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEK",1,01/04/2019
328173,sub_sample_food,"Vitamin B12, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEL",1,01/04/2019
328174,sub_sample_food,"Selenium, Cheddar cheese, sliced, store brand, GREAT VALUE DELI STYLE SLICED SHARP  (AL,OK) - NFY120DEM",1,01/04/2019
328175,sample_food,"Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - CY120II",1,01/04/2019
328176,market_acquisition,"Cheddar cheese, sliced, store brand, SHOP RITE SHARP CHEDDAR CHEESE (CT1) - NFY120D2Y",1,01/04/2019
328177,market_acquisition,"Cheddar cheese, sliced, store brand, SHOP RITE SHARP CHEDDAR CHEESE (CT1) - NFY120D2X",1,01/04/2019
328178,market_acquisition,"Cheddar cheese, sliced, store brand, PUBLIX SHARP CHEDDAR CHEESE (FL) - NFY120D0Y",1,01/04/2019
328179,market_acquisition,"Cheddar cheese, sliced, store brand, PUBLIX SHARP CHEDDAR CHEESE (FL) - NFY120D0X",1,01/04/2019
328180,sub_sample_food,"Tocopherols, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF0",1,01/04/2019
328181,sub_sample_food,"Cholesterol, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF1",1,01/04/2019
328182,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF2",1,01/04/2019
328183,sub_sample_food,"Niacin, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF3",1,01/04/2019
328184,sub_sample_food,"Riboflavin, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF4",1,01/04/2019
328185,sub_sample_food,"Selenium, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF5",1,01/04/2019
328186,sub_sample_food,"Thiamin, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF6",1,01/04/2019
328187,sub_sample_food,"Vitamin B6, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF7",1,01/04/2019
328188,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF8",1,01/04/2019
328189,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF9",1,01/04/2019
328190,sub_sample_food,"Vitamin B12, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DFA",1,01/04/2019
328191,sample_food,"Cheddar cheese, sliced, store brand, FOOD LION (NC) - CY120IK",1,01/04/2019
328192,market_acquisition,"Cheddar cheese, sliced, store brand, FOOD LION NATURAL SHARP  (NC1) - NFY120D4V",1,01/04/2019
328193,market_acquisition,"Cheddar cheese, sliced, store brand, FOOD LION NATURAL SHARP  (NC1) - NFY120D4W",1,01/04/2019
328194,market_acquisition,"Cheddar cheese, sliced, store brand, FOOD LION NATURAL SHARP  (NC1) - NFY120D4T",1,01/04/2019
328195,market_acquisition,"Cheddar cheese, sliced, store brand, FOOD LION NATURAL SHARP  (NC1) - NFY120D4U",1,01/04/2019
328196,sub_sample_food,"Tocopherols, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFO",1,01/04/2019
328197,sub_sample_food,"Cholesterol, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFP",1,01/04/2019
328198,sub_sample_food,"Minerals, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFQ",1,01/04/2019
328199,sub_sample_food,"Niacin, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFR",1,01/04/2019
328200,sub_sample_food,"Riboflavin, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFS",1,01/04/2019
328201,sub_sample_food,"Selenium, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFT",1,01/04/2019
328202,sub_sample_food,"Thiamin, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFU",1,01/04/2019
328203,sub_sample_food,"Vitamin B6, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFV",1,01/04/2019
328204,sub_sample_food,"Fatty Acids, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFW",1,01/04/2019
328205,sub_sample_food,"Pantothenic Acid, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFX",1,01/04/2019
328206,sub_sample_food,"Proximates, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFY",1,01/04/2019
328207,sub_sample_food,"Vitamin B12, Cheddar cheese, sliced, store brand, FOOD LION (NC) - NFY120DFZ",1,01/04/2019
328208,sample_food,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1, NE) -  CY121GY",1,01/04/2019
328209,market_acquisition,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (NE1) NFY120WOZ",1,01/04/2019
328210,market_acquisition,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (NE1) NFY120WP0",1,01/04/2019
328211,market_acquisition,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1) NFY120WOU",1,01/04/2019
328212,market_acquisition,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1) NFY120WOV",1,01/04/2019
328213,market_acquisition,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (NE1) NFY120WOY",1,01/04/2019
328214,market_acquisition,"Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1) NFY120WOW",1,01/04/2019
328215,sub_sample_food,"Minerals, Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1,NE) - NFY120WVO",1,01/04/2019
328216,sub_sample_food,"Niacin, Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1,NE) - NFY120WVP",1,01/04/2019
328217,sub_sample_food,"Proximates, Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1,NE) - NFY120WVQ",1,01/04/2019
328218,sub_sample_food,"Riboflavin, Cheese, cheddar, natural shredded sharp, store brand, GREAT VALUE (CA1,NE) - NFY120WVR",1,01/04/2019
